,,,Trans #,,Type,,Date,,Num,,Name,,Memo,,Due Date,,Paid Through,,Item,,Item Description,,Account,,Class,,Rep,,Sales Tax Code,,Clr,,Split,,Paid,,Pay Meth,,Aging,,Qty,,Sales Price,,Amount,,Balance,,Account Type,,Avg Days to Pay,,Paid Date,,Check #,,Paycheck Date,,Pay Period,,Amount Paid
"Dec 31, '23 - Mar 31, 24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"7,363",,Invoice,,02/26/2024,,AS010056,,Penta Technology Solutions (Pvt) Ltd,,Draytek Vigor 2927 Router,,02/26/2024,,,,Draytek:Vigor 2927 (Draytek Vigor 2927 Security Appliance. Dual Wan),,Draytek Vigor 2927 Security Appliance. Dual Wan,,Draytek,,Sal:EC,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"94,400.00",,"94,400.00",,"12,809,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,364",,Invoice,,02/26/2024,,AS010057,,Apex Business Solutions PVT Ltd.,,Synology DiskStation DS224+  2Bay,,02/26/2024,,,,Synology:DS224+ (Synology DiskStation DS224+  2Bay),,Synology DiskStation DS224+  2Bay,,Synology,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"139,000.00",,"139,000.00",,"12,948,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,364",,Invoice,,02/26/2024,,AS010057,,Apex Business Solutions PVT Ltd.,,Synology 4TB NAS HDD,,02/26/2024,,,,HDD:HAT3300-4T (Synology 4TB Plus HDD),,Synology 4TB Plus HDD,,Hard Drive,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"46,000.00",,"92,000.00",,"13,040,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,448",,Invoice,,02/28/2024,,AS010058,,BlueChip Technical Services(Pvt)Ltd,,Synology Rackstation RS822RP+,,02/28/2024,,,,Synology:RS822RP+ (Synology Rackstation RS822RP+),,Synology Rackstation RS822RP+,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"565,000.00",,"565,000.00",,"13,605,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,448",,Invoice,,02/28/2024,,AS010058,,BlueChip Technical Services(Pvt)Ltd,,Synology 8TB NAS Hard Drive,,02/28/2024,,,,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),,Synology 8TB Plus Hard Drive,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,4.00,,"88,500.00",,"354,000.00",,"13,959,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,448",,Invoice,,02/28/2024,,AS010058,,BlueChip Technical Services(Pvt)Ltd,,Synology Rackstation RS822RP+,,02/28/2024,,,,Synology:RS822RP+ (Synology Rackstation RS822RP+),,Synology Rackstation RS822RP+,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"565,000.00",,"565,000.00",,"14,524,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,448",,Invoice,,02/28/2024,,AS010058,,BlueChip Technical Services(Pvt)Ltd,,Synology 8TB NAS Hard Drive,,02/28/2024,,,,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),,Synology 8TB Plus Hard Drive,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,4.00,,"88,500.00",,"354,000.00",,"14,878,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,448",,Invoice,,02/28/2024,,AS010058,,BlueChip Technical Services(Pvt)Ltd,,1U Rail Kit,,02/28/2024,,,,Synology:1 U Fixed Rail Kit,,,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,,,,,"14,878,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,449",,Invoice,,02/28/2024,,AS010059,,Adapt Information Technologies,,RKM114 1U Rail Kit,,02/28/2024,,,,Synology:1 U Fixed Rail Kit,,,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"25,000.00",,"25,000.00",,"14,903,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,450",,Invoice,,02/29/2024,,AS010060,,Cey Container Service (Pvt) Ltd,,Maintenance  Agreement,,02/29/2024,,,,MA (Maintenance  Agreement),,Maintenance  Agreement,,Support and Maintenance,,Sal:EC,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"99,000.00",,"99,000.00",,"15,002,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,451",,Invoice,,03/01/2024,,AS010061,,Supervision Technology (Pvt) Ltd,,Draytek Vigor 2915 Security Appliance,,03/01/2024,,,,Draytek:Vigor 2915 (Draytek Vigor 2915 Security Appliance),,Draytek Vigor 2915 Security Appliance,,Draytek,,Sal:RS,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,5.00,,"50,000.00",,"250,000.00",,"15,252,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,457",,Invoice,,03/04/2024,,AS010062,,Chris and Mayu Photographers,,Synology DS918+  Mother Board Repair Service Charges,,03/04/2024,,,,Labour Charges,,,,Support and Maintenance,,Sal:EC,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"8,000.00",,"8,000.00",,"15,260,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,458",,Invoice,,03/04/2024,,AS010063,,Geoinformatics International (Pvt.) Ltd.,,Synology 4TB NAS HDD,,03/04/2024,,,,HDD:HAT3300-4T (Synology 4TB Plus HDD),,Synology 4TB Plus HDD,,Hard Drive,,Sal:EC,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Unpaid,,,,787,,2.00,,"63,000.00",,"126,000.00",,"15,386,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,460",,Invoice,,03/04/2024,,AS010064,,WinSoft Technologies (Pvt)Ltd,,Synology DiskStation DS423+ 4Bay,,03/04/2024,,,,Synology:DS423+ (Synology DiskStation DS423+ 4Bay),,Synology DiskStation DS423+ 4Bay,,Synology,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"220,000.00",,"220,000.00",,"15,606,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,460",,Invoice,,03/04/2024,,AS010064,,WinSoft Technologies (Pvt)Ltd,,Synology 16TB NAS Hard Drive,,03/04/2024,,,,Synology 16TB NAS (Synology 16TB NAS Hard Drive),,Synology 16TB NAS Hard Drive,,Hard Drive,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,4.00,,"150,000.00",,"600,000.00",,"16,206,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,461",,Invoice,,03/04/2024,,AS010065,,Edge Networks (PVT) LTD,,Synology DiskStation DS224+  2Bay,,03/04/2024,,,,Synology:DS224+ (Synology DiskStation DS224+  2Bay),,Synology DiskStation DS224+  2Bay,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"135,000.00",,"135,000.00",,"16,341,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,461",,Invoice,,03/04/2024,,AS010065,,Edge Networks (PVT) LTD,,Synology 4TB NAS HDD,,03/04/2024,,,,HDD:HAT3300-4T (Synology 4TB Plus HDD),,Synology 4TB Plus HDD,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"47,000.00",,"94,000.00",,"16,435,400.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,462",,Invoice,,03/05/2024,,AS010066,,Enash Global (Pvt) Ltd,,NAS Troubleshooting  Charges,,03/05/2024,,,,Labour Charges,,,,Support and Maintenance,,Sal:EC,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"3,500.00",,"3,500.00",,"16,438,900.79",,Income,,0.00,,,,,,,,,,0.00
,,,"7,463",,Invoice,,03/05/2024,,AS010067,,Sumathi Information Technology (Pvt) Ltd,,Synology NAS DS923+ 4 Bay NAS,,03/05/2024,,,,Synology:DS923+ (Synology NAS DS923+ 4 Bay NAS),,Synology NAS DS923+ 4 Bay NAS,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"246,404.50",,"246,404.50",,"16,685,305.29",,Income,,0.00,,,,,,,,,,0.00
,,,"7,463",,Invoice,,03/05/2024,,AS010067,,Sumathi Information Technology (Pvt) Ltd,,Synology 4TB NAS HDD,,03/05/2024,,,,HDD:HAT3300-4T (Synology 4TB Plus HDD),,Synology 4TB Plus HDD,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,4.00,,"45,898.88",,"183,595.52",,"16,868,900.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,464",,Invoice,,03/05/2024,,AS010068,,U N Lanka,,"BDCOM S1516v1 Unmanaged 1Gb, 16 port  Switch",,03/05/2024,,,,"BDCOM:S1516v1 (BDCOM S1516v1 Unmanaged 1Gb, 16 port  Switch)",,"BDCOM S1516v1 Unmanaged 1Gb, 16 port  Switch",,BDCOM,,Sal:RS,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"19,000.00",,"19,000.00",,"16,887,900.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,464",,Invoice,,03/05/2024,,AS010068,,U N Lanka,,2m Patch Code,,03/05/2024,,,,2m Patch Code (2m Patch Code),,2m Patch Code,,Hardware,,Sal:RS,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,20.00,,"1,000.00",,"20,000.00",,"16,907,900.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,465",,Invoice,,03/06/2024,,AS010069,,SUDARSHANA SENADHEERA ARCHITECTS (PVT) LT,,Power Adaptor (DS918+ Compatible),,03/06/2024,,,,Synology:Power Adaptor (Power Adaptor),,Power Adaptor,,Hardware,,Sal:EC,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"18,000.00",,"18,000.00",,"16,925,900.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,469",,Invoice,,03/08/2024,,AS010070,,Data Management Systems (Pvt) Limited,,Synology NAS DS1821+ 8 Bay NAS with 8GB RAM,,03/08/2024,,,,Synology:DS1821+ (Synology NAS DS1821+ 8 Bay NAS),,Synology NAS DS1821+ 8 Bay NAS,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"650,800.00",,"650,800.00",,"17,576,700.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,469",,Invoice,,03/08/2024,,AS010070,,Data Management Systems (Pvt) Limited,,Synology 4TB NAS HDD,,03/08/2024,,,,HDD:HAT3300-4T (Synology 4TB Plus HDD),,Synology 4TB Plus HDD,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,3.00,,,,,,"17,576,700.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,470",,Invoice,,03/08/2024,,AS010071,,Data Management Systems (Pvt) Limited,,3 TB Seagate Ironwolf NAS Hard Drive,,03/08/2024,,,,HDD:3 TB NAS (3 TB Seagate Ironwolf NAS Hard Drive),,3 TB Seagate Ironwolf NAS Hard Drive,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"45,000.00",,"45,000.00",,"17,621,700.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,471",,Invoice,,03/08/2024,,AS010072,,WinSoft Technologies (Pvt)Ltd,,Synology 4TB NAS HDD,,03/08/2024,,,,HDD:HAT3300-4T (Synology 4TB Plus HDD),,Synology 4TB Plus HDD,,Hard Drive,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"47,250.00",,"94,500.00",,"17,716,200.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,472",,Invoice,,03/08/2024,,AS010073,,Wiscom Information Technology (Pvt) Ltd,,BDCOM S1508E 8 Port Switch,,03/08/2024,,,,BDCOM:S1508E,,,,BDCOM,,Sal:RS,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"6,500.00",,"6,500.00",,"17,722,700.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,479",,Invoice,,03/11/2024,,AS010074,,Fentons Ltd,,Synology DS423 4 Bay NAS,,03/11/2024,,,,Synology:DS423 (Synology DS423 4 Bay NAS),,Synology DS423 4 Bay NAS,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"175,000.00",,"175,000.00",,"17,897,700.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,479",,Invoice,,03/11/2024,,AS010074,,Fentons Ltd,,12TB Synology NAS Hard Drive,,03/11/2024,,,,HDD:HAT3300-12T (12TB Synology Plus Hard Drive),,12TB Synology Plus Hard Drive,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,4.00,,"112,000.00",,"448,000.00",,"18,345,700.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,479",,Invoice,,03/11/2024,,AS010074,,Fentons Ltd,,Discount,,03/11/2024,,,,Discount,,,,Sales Discount,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,,,"-10,000.00",,"-10,000.00",,"18,335,700.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,480",,Invoice,,03/11/2024,,AS010075,,Shinnyo-En Lanka Preschool,,NAS Inspection Charges,,03/11/2024,,,,Labour Charges,,,,Support and Maintenance,,Sal:EC,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"5,310.00",,"5,310.00",,"18,341,010.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,491",,Invoice,,03/13/2024,,AS010076,,Elegent Media Solutions,,3 TB Seagate Ironwolf NAS Hard Drive,,03/13/2024,,,,HDD:3 TB NAS (3 TB Seagate Ironwolf NAS Hard Drive),,3 TB Seagate Ironwolf NAS Hard Drive,,Hard Drive,,Sal:EC,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"60,180.00",,"60,180.00",,"18,401,190.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,492",,Invoice,,03/13/2024,,AS010077,,Asiacom Engineering Services (Pvt) Ltd.,,NAS Health Check Charges,,03/13/2024,,,,Services,,,,Support and Maintenance,,,,AD,,Taxable Sales,,,,Accounts Receivable,,Unpaid,,,,778,,1.00,,"5,000.00",,"5,000.00",,"18,406,190.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,493",,Invoice,,03/13/2024,,AS010078,,Future Global Tech (Pvt) Ltd,,BDCOM POE S1000-8P2F  8Port 100M Switch,,03/13/2024,,,,BDCOM:S1000-8P2F (BDCOM POE S1000-8P2F  8Port 100M Switch),,BDCOM POE S1000-8P2F  8Port 100M Switch,,BDCOM,,Sal:RS,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"9,475.00",,"9,475.00",,"18,415,665.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,504",,Invoice,,03/18/2024,,AS010079,,CHINT Energy (Pvt) ltd,,Draytek Vigor 2927 Security Appliance. Dual Wan,,03/18/2024,,,,Draytek:Vigor 2927 (Draytek Vigor 2927 Security Appliance. Dual Wan),,Draytek Vigor 2927 Security Appliance. Dual Wan,,Draytek,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"90,000.00",,"90,000.00",,"18,505,665.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,504",,Invoice,,03/18/2024,,AS010079,,CHINT Energy (Pvt) ltd,,DrayTek Vigor 2927 Cyren Key,,03/18/2024,,,,Cyren Key (DrayTek Cyren Key),,DrayTek Cyren Key,,Other Sales,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"20,000.00",,"40,000.00",,"18,545,665.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,504",,Invoice,,03/18/2024,,AS010079,,CHINT Energy (Pvt) ltd,,Labour Charges,,03/18/2024,,,,Labour Charges,,,,Support and Maintenance,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"50,000.00",,"50,000.00",,"18,595,665.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,514",,Invoice,,03/18/2024,,AS010080,,AL - ARAF HOTELS & RESORT (PVT) LTD,,Hosting charges for 10 email Accounts (10$),,03/18/2024,,,,Hosting (Hosting),,Hosting,,Support and Maintenance,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"3,080.00",,"3,080.00",,"18,598,745.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,515",,Invoice,,03/18/2024,,AS010081,,LANKA MOUNT CASTLE (PVT) LTD,,20GB Storage Capacity with 30 Email Accounts,,03/18/2024,,,,Host Email,,,,Support and Maintenance,,Mnt,,AS,,Non-Taxable Sales,,,,Accounts Receivable,,Unpaid,,,,773,,1.00,,"18,172.00",,"18,172.00",,"18,616,917.81",,Income,,0.00,,,,,,,,,,0.00
,,,"7,516",,Invoice,,03/18/2024,,AS010082,,LANKA COMMODITY BROKERS LTD,,7GB Storage Space  100GB Transfer Bandwidth  1 Nos Fixed IP. (Clean)  SPF/ DKIM Supported  Spam ...,,03/18/2024,,,,Host Email,,,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"18,778.76",,"18,778.76",,"18,635,696.57",,Income,,0.00,,,,,,,,,,0.00
,,,"7,517",,Invoice,,03/18/2024,,AS010083,,LANKA COMMODITY BROKERS LTD,,Anti Spam Service,,03/18/2024,,,,Services,,,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"6,843.76",,"6,843.76",,"18,642,540.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,522",,Invoice,,03/20/2024,,AS010084,,Apex Business Solutions PVT Ltd.,,Synology DS423 4 Bay NAS,,02/22/2024,,,,Synology:DS423 (Synology DS423 4 Bay NAS),,Synology DS423 4 Bay NAS,,Synology,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"144,000.00",,"144,000.00",,"18,786,540.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,524",,Invoice,,03/21/2024,,AS010085,,Barclays Computers (Pvt) Ltd,,Synology Diskstation DS223  2Bay,,03/21/2024,,,,Synology:DS223 (Synology Diskstation DS223  2Bay),,Synology Diskstation DS223  2Bay,,Synology,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"102,200.00",,"102,200.00",,"18,888,740.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,524",,Invoice,,03/21/2024,,AS010085,,Barclays Computers (Pvt) Ltd,,Synology DS223j,,03/21/2024,,,,Synology:DS223j (Synology DS223j  ),,Synology DS223j  ,,Synology,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"69,700.00",,"139,400.00",,"19,028,140.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,524",,Invoice,,03/21/2024,,AS010085,,Barclays Computers (Pvt) Ltd,,Synology DS423 4 Bay NAS,,03/21/2024,,,,Synology:DS423 (Synology DS423 4 Bay NAS),,Synology DS423 4 Bay NAS,,Synology,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"155,100.00",,"155,100.00",,"19,183,240.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,525",,Invoice,,03/21/2024,,AS010086,,Barclays Computers (Pvt) Ltd,,BDCOM S1008 8 Port 10/100 BaseT Standard Switch,,03/21/2024,,,,BDCOM:S1008 (BDCOM S1008 8 Port 10/100 BaseT Standard Switch),,BDCOM S1008 8 Port 10/100 BaseT Standard Switch,,BDCOM,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,5.00,,"3,300.00",,"16,500.00",,"19,199,740.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,525",,Invoice,,03/21/2024,,AS010086,,Barclays Computers (Pvt) Ltd,,BDCOM S1024B 24 Port 100M BaseT 1U Rack Mounted,,03/21/2024,,,,BDCOM:S1024B (BDCOM S1024B 24 Port 100M BaseT 1U Rack Mounted),,BDCOM S1024B 24 Port 100M BaseT 1U Rack Mounted,,BDCOM,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"16,400.00",,"32,800.00",,"19,232,540.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,525",,Invoice,,03/21/2024,,AS010086,,Barclays Computers (Pvt) Ltd,,BDCOM S1508E Switch,,03/21/2024,,,,BDCOM:S1508E,,,,BDCOM,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,3.00,,"5,350.00",,"16,050.00",,"19,248,590.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,525",,Invoice,,03/21/2024,,AS010086,,Barclays Computers (Pvt) Ltd,,BDCOM S1524V1 Unmanaged 1G 24 Port Switch,,03/21/2024,,,,S1524V1 (BDCOM S1524V1 Unmanaged 1G 24 Port Switch),,BDCOM S1524V1 Unmanaged 1G 24 Port Switch,,BDCOM,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"33,000.00",,"33,000.00",,"19,281,590.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,526",,Invoice,,03/21/2024,,AS010087,,Synergy Ventures,,PC OS Installation and Configuration Charges,,03/21/2024,,,,Implementation & configuration,,,,Support and Maintenance,,Sal:EC,,AS,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"14,514.00",,"14,514.00",,"19,296,104.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,528",,Invoice,,03/22/2024,,AS010088,,ICC Inernational Construction Consortium,,BDCOM S1508E 8 Port Switch,,03/22/2024,,,,BDCOM:S1508E,,,,BDCOM,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"5,700.00",,"11,400.00",,"19,307,504.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,529",,Invoice,,03/22/2024,,AS010089,,LK Domain Registry,,Maintenance  Agreement,,03/22/2024,,,,MA (Maintenance  Agreement),,Maintenance  Agreement,,Support and Maintenance,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"244,600.00",,"244,600.00",,"19,552,104.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,660",,Credit Memo,,03/22/2024,,AS010104,,Adapt Information Technologies,,RKM114 1U Rail Kit,,03/22/2024,,,,Synology:1 U Fixed Rail Kit,,,,Synology,,Sal:RS,,,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,-1.00,,"25,000.00",,"-25,000.00",,"19,527,104.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,599",,Invoice,,03/26/2024,,AS010090,,Apex Business Solutions PVT Ltd.,,2 TB Seagate Ironwolf NAS Hard Drive,,03/26/2024,,,,HDD:2 TB NAS (2 TB Seagate Ironwolf NAS Hard Drive),,2 TB Seagate Ironwolf NAS Hard Drive,,Hard Drive,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"41,000.00",,"41,000.00",,"19,568,104.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,602",,Invoice,,03/26/2024,,AS010091,,Adapt Information Technologies,,Synology DS423 4 Bay NAS,,03/26/2024,,,,Synology:DS423 (Synology DS423 4 Bay NAS),,Synology DS423 4 Bay NAS,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"158,400.00",,"158,400.00",,"19,726,504.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,602",,Invoice,,03/26/2024,,AS010091,,Adapt Information Technologies,,2 TB Seagate Ironwolf NAS Hard Drive,,03/26/2024,,,,HDD:2 TB NAS (2 TB Seagate Ironwolf NAS Hard Drive),,2 TB Seagate Ironwolf NAS Hard Drive,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"45,100.00",,"90,200.00",,"19,816,704.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,602",,Invoice,,03/26/2024,,AS010091,,Adapt Information Technologies,,"Acronis Cyber Protect Advanced Server Subscription License, 1 Year",,03/26/2024,,,,Acronis,,,,Acronics,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"147,000.00",,"147,000.00",,"19,963,704.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,605",,Invoice,,03/28/2024,,AS010092,,THE COMPUTER CENTER (PVT) LTD,,Acronis Cyber Protect Home Office Premium Subscription  1 Computer  + 1TB Acronis Cloud Storage ...,,03/28/2024,,,,Acronis:Acronis Cyber Protect Home Offi (Acronis Cyber Protect Home Office),,Acronis Cyber Protect Home Office,,Acronics,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"21,870.00",,"21,870.00",,"19,985,574.33",,Income,,0.00,,,,,,,,,,0.00
,,,"7,608",,Invoice,,03/29/2024,,AS010093,,Sevenx Lanka (Pvt) Ltd,,BDCOM S1508E 8 Port  1G Switch,,03/29/2024,,,,BDCOM:S1508E,,,,BDCOM,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,5.00,,"5,508.474",,"27,542.37",,"20,013,116.70",,Income,,0.00,,,,,,,,,,0.00
,,,"7,611",,Invoice,,03/30/2024,,AS010094,,Elegant Knitting International,,ESET Endpoint Protection Advanced (1 Year),,03/30/2024,,,,Software,,,,Software,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,112.00,,"2,500.00",,"280,000.00",,"20,293,116.70",,Income,,0.00,,,,,,,,,,0.00
,,,"7,611",,Invoice,,03/30/2024,,AS010094,,Elegant Knitting International,,DrayTek Vigor 3910 Cyren Key Renewal  (1 Year),,03/30/2024,,,,Cyren Key (DrayTek Cyren Key),,DrayTek Cyren Key,,Other Sales,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"51,200.00",,"51,200.00",,"20,344,316.70",,Income,,0.00,,,,,,,,,,0.00
,,,"7,612",,Invoice,,03/30/2024,,AS010095,,LK Domain Registry,,Synology RackStation RS2423RP+ 12Bay 8GB RAM,,03/30/2024,,,,RS2423RP+ (Synology RackStation RS2423RP+ 12Bay),,Synology RackStation RS2423RP+ 12Bay,,Synology,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"1,031,000.00",,"1,031,000.00",,"21,375,316.70",,Income,,0.00,,,,,,,,,,0.00
