Type,Date,Num,Name,Item,Description,Sales Tax Code,Qty,Amount,Product Category,Rep,PONumber,Memo,QBTxnID,Subtotal,SalesTaxTotal,SalesTaxRate,SalesTaxItem,CustomerTaxCode,AppliedAmount,BalanceRemaining,IsPaid,DueDate,ShipDate,Terms,UnitPrice
Invoice,2017-11-10,AS006998,KAMINSKI. C/o STATESMAN HATS (PVT) LTD.,HSTIP,Fixed IP,VAT,1,4000.00,,AS,,,A710-1510322937,46900.00,7035.00,15.00,VAT15%,Tax,-53935.00,0.00,1,2017-11-10,,Due on receipt,4000.00
Invoice,2017-11-10,AS006999,Evoke International (Pvt)Ltd,Item,Item,Taxable Sales,1,0,,A,EV/IT/001,,A753-1510635279,20000.00,3000.00,15.00,VAT15%,Tax,-23000.00,0.00,1,2017-11-10,,,0
Invoice,2017-11-10,AS006999,Evoke International (Pvt)Ltd,MA,Synology NAS DS1515+ With hard Drives( Rent  For 3 Weeks),Tax,1,20000.00,,A,EV/IT/001,,A753-1510635279,20000.00,3000.00,15.00,VAT15%,Tax,-23000.00,0.00,1,2017-11-10,,,20000.00
Invoice,2017-11-10,AS006999,Evoke International (Pvt)Ltd,Item,S/N 1530MQN117500,Taxable Sales,1,0,,A,EV/IT/001,,A753-1510635279,20000.00,3000.00,15.00,VAT15%,Tax,-23000.00,0.00,1,2017-11-10,,,0
Invoice,2017-11-10,AS006999,Evoke International (Pvt)Ltd,Item,Item,Taxable Sales,1,0,,A,EV/IT/001,,A753-1510635279,20000.00,3000.00,15.00,VAT15%,Tax,-23000.00,0.00,1,2017-11-10,,,0
Invoice,2017-11-10,AS006999,Evoke International (Pvt)Ltd,Item,"6 TB NAS Hard Drive
S/N  ZA13SZYB
         ZA13618N",Taxable Sales,1,0,,A,EV/IT/001,,A753-1510635279,20000.00,3000.00,15.00,VAT15%,Tax,-23000.00,0.00,1,2017-11-10,,,0
Invoice,2017-11-10,AS006999,Evoke International (Pvt)Ltd,Item,28th October 2017 to 18th October 2017,Taxable Sales,1,0,,A,EV/IT/001,,A753-1510635279,20000.00,3000.00,15.00,VAT15%,Tax,-23000.00,0.00,1,2017-11-10,,,0
Invoice,2017-11-17,AS007000,Barclays Computers (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,,,A784-1510893547,29400.00,0.00,0.00,Non VAT,...,-29400.00,0.00,1,2017-11-17,,,0
Invoice,2017-11-17,AS007000,Barclays Computers (Pvt) Ltd,Sy-Old:DS216se,Synology DS216se 2 Bay NAS,...,1,29400.00,Sy-Old,A,,,A784-1510893547,29400.00,0.00,0.00,Non VAT,...,-29400.00,0.00,1,2017-11-17,,,29400.00
Invoice,2017-11-17,AS007000,Barclays Computers (Pvt) Ltd,Item,"S/N 17A0NDN702500
",Taxable Sales,1,0,,A,,,A784-1510893547,29400.00,0.00,0.00,Non VAT,...,-29400.00,0.00,1,2017-11-17,,,0
Invoice,2017-11-17,AS007000,Barclays Computers (Pvt) Ltd,Item,Warranty 2 Years on NAS Unit,Taxable Sales,1,0,,A,,,A784-1510893547,29400.00,0.00,0.00,Non VAT,...,-29400.00,0.00,1,2017-11-17,,,0
Invoice,2017-11-17,AS007001,techtron,Item,Item,Taxable Sales,1,0,,AS,,,A792-1510910040,70000.00,0.00,0.00,Non VAT,...,-70000.00,0.00,1,2017-11-17,,Due on receipt,0
Invoice,2017-11-17,AS007001,techtron,Sy-Old:DS216j,Synology DS 216j 2 Bay Nas,...,2,70000.00,Sy-Old,AS,,,A792-1510910040,70000.00,0.00,0.00,Non VAT,...,-70000.00,0.00,1,2017-11-17,,Due on receipt,35000.00
Invoice,2017-11-17,AS007001,techtron,Item,"S/N 1780NNN849708
        1780NNN973012",Taxable Sales,1,0,,AS,,,A792-1510910040,70000.00,0.00,0.00,Non VAT,...,-70000.00,0.00,1,2017-11-17,,Due on receipt,0
Invoice,2017-11-17,AS007001,techtron,Item,Item,Taxable Sales,1,0,,AS,,,A792-1510910040,70000.00,0.00,0.00,Non VAT,...,-70000.00,0.00,1,2017-11-17,,Due on receipt,0
Invoice,2017-11-17,AS007001,techtron,Item,Warranty 2 Years on NAS Unit,Taxable Sales,1,0,,AS,,,A792-1510910040,70000.00,0.00,0.00,Non VAT,...,-70000.00,0.00,1,2017-11-17,,Due on receipt,0
Invoice,2017-11-20,AS007002,David Pieris Information Technologies Lt,Item,Item,Taxable Sales,1,0,,A,11630,,A79B-1511152721,253800.00,0.00,0.00,Non VAT,...,-253800.00,0.00,1,2017-11-20,2017-11-20,,0
Invoice,2017-11-20,AS007002,David Pieris Information Technologies Lt,Sy:DS918+,Synology NAS DS918+ 4 Bay NAS With 8 GB RAM & Hard Drives,...,1,253800.00,Sy,A,11630,,A79B-1511152721,253800.00,0.00,0.00,Non VAT,...,-253800.00,0.00,1,2017-11-20,2017-11-20,,253800.00
Invoice,2017-11-20,AS007002,David Pieris Information Technologies Lt,Item,"S/N 1790PDN317607	
",Taxable Sales,1,0,,A,11630,,A79B-1511152721,253800.00,0.00,0.00,Non VAT,...,-253800.00,0.00,1,2017-11-20,2017-11-20,,0
Invoice,2017-11-20,AS007002,David Pieris Information Technologies Lt,Item,4 TB NAS Hard Drive,Taxable Sales,4,0.00,,A,11630,,A79B-1511152721,253800.00,0.00,0.00,Non VAT,...,-253800.00,0.00,1,2017-11-20,2017-11-20,,0.00
Invoice,2017-11-20,AS007002,David Pieris Information Technologies Lt,Item,"S/N  WDH30FAL	
         WDH30D4D	
         WDH30Q7T	
         WDH305AT	
",Taxable Sales,1,0,,A,11630,,A79B-1511152721,253800.00,0.00,0.00,Non VAT,...,-253800.00,0.00,1,2017-11-20,2017-11-20,,0
Invoice,2017-11-20,AS007002,David Pieris Information Technologies Lt,Item,Warranty 3 Years on NAS & Hard Drive,Taxable Sales,1,0,,A,11630,,A79B-1511152721,253800.00,0.00,0.00,Non VAT,...,-253800.00,0.00,1,2017-11-20,2017-11-20,,0
Invoice,2017-11-20,AS007003,UGA Escapes Management (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,L,111,,A7A4-1511157203,92000.00,13800.00,15.00,VAT15%,Tax,-105800.00,0.00,1,2017-11-20,,,0
Invoice,2017-11-20,AS007003,UGA Escapes Management (Pvt) Ltd,Drtk:Vigor3220,"Draytek Vigor 3220 Security Appliance
Quad Wan",VAT,1,92000.00,Drtk,L,111,,A7A4-1511157203,92000.00,13800.00,15.00,VAT15%,Tax,-105800.00,0.00,1,2017-11-20,,,92000.00
Invoice,2017-11-20,AS007003,UGA Escapes Management (Pvt) Ltd,Item,S/N 168003072874,Taxable Sales,1,0,,L,111,,A7A4-1511157203,92000.00,13800.00,15.00,VAT15%,Tax,-105800.00,0.00,1,2017-11-20,,,0
Invoice,2017-11-20,AS007003,UGA Escapes Management (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,L,111,,A7A4-1511157203,92000.00,13800.00,15.00,VAT15%,Tax,-105800.00,0.00,1,2017-11-20,,,0
Invoice,2017-11-20,AS007003,UGA Escapes Management (Pvt) Ltd,Item,Warranty 2 Years on Unit,Taxable Sales,1,0,,L,111,,A7A4-1511157203,92000.00,13800.00,15.00,VAT15%,Tax,-105800.00,0.00,1,2017-11-20,,,0
Invoice,2017-11-20,AS007004,Seven X Lanka (Pvt) Ltd,Sy:DS1517 + 8 GB,Synology NAS DS1517+8 GB  5 Bay NAS with Hard Drives,Non,1,276000.00,Sy,L,001-15.11.2017 Synology,,A7BF-1511250573,552000.00,0.00,0.00,Non VAT,Tax,-552000.00,0.00,1,2017-11-20,,,276000.00
Invoice,2017-11-20,AS007004,Seven X Lanka (Pvt) Ltd,Item,S/N 1790PVN499201,Taxable Sales,1,0,,L,001-15.11.2017 Synology,,A7BF-1511250573,552000.00,0.00,0.00,Non VAT,Tax,-552000.00,0.00,1,2017-11-20,,,0
Invoice,2017-11-20,AS007004,Seven X Lanka (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,L,001-15.11.2017 Synology,,A7BF-1511250573,552000.00,0.00,0.00,Non VAT,Tax,-552000.00,0.00,1,2017-11-20,,,0
Invoice,2017-11-20,AS007004,Seven X Lanka (Pvt) Ltd,Item,2TB NAS Hard Drives,Taxable Sales,4,0.00,,L,001-15.11.2017 Synology,,A7BF-1511250573,552000.00,0.00,0.00,Non VAT,Tax,-552000.00,0.00,1,2017-11-20,,,0.00
Invoice,2017-11-20,AS007004,Seven X Lanka (Pvt) Ltd,Item,"S/N  Z5229PT4,  Z5228RE9",Taxable Sales,1,0,,L,001-15.11.2017 Synology,,A7BF-1511250573,552000.00,0.00,0.00,Non VAT,Tax,-552000.00,0.00,1,2017-11-20,,,0
Invoice,2017-11-20,AS007004,Seven X Lanka (Pvt) Ltd,Item,"S/N  Z5229FMA,  Z5228PM0",Taxable Sales,1,0,,L,001-15.11.2017 Synology,,A7BF-1511250573,552000.00,0.00,0.00,Non VAT,Tax,-552000.00,0.00,1,2017-11-20,,,0
Invoice,2017-11-20,AS007004,Seven X Lanka (Pvt) Ltd,Item,"
Warranty 3 Years on NAS and Hard Drives
",Taxable Sales,1,0,,L,001-15.11.2017 Synology,,A7BF-1511250573,552000.00,0.00,0.00,Non VAT,Tax,-552000.00,0.00,1,2017-11-20,,,0
Invoice,2017-11-20,AS007004,Seven X Lanka (Pvt) Ltd,Sy:DS1517 + 8 GB,Synology NAS DS1517+8 GB  5 Bay NAS with Hard Drives,Non,1,276000.00,Sy,L,001-15.11.2017 Synology,,A7BF-1511250573,552000.00,0.00,0.00,Non VAT,Tax,-552000.00,0.00,1,2017-11-20,,,276000.00
Invoice,2017-11-20,AS007004,Seven X Lanka (Pvt) Ltd,Item,S/N 1740PVN019600,Taxable Sales,1,0,,L,001-15.11.2017 Synology,,A7BF-1511250573,552000.00,0.00,0.00,Non VAT,Tax,-552000.00,0.00,1,2017-11-20,,,0
Invoice,2017-11-20,AS007004,Seven X Lanka (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,L,001-15.11.2017 Synology,,A7BF-1511250573,552000.00,0.00,0.00,Non VAT,Tax,-552000.00,0.00,1,2017-11-20,,,0
Invoice,2017-11-20,AS007004,Seven X Lanka (Pvt) Ltd,Item,2TB NAS Hard Drives,Taxable Sales,4,0.00,,L,001-15.11.2017 Synology,,A7BF-1511250573,552000.00,0.00,0.00,Non VAT,Tax,-552000.00,0.00,1,2017-11-20,,,0.00
Invoice,2017-11-20,AS007004,Seven X Lanka (Pvt) Ltd,Item,"S/N  Z5229KEW,  Z5229GNB",Taxable Sales,1,0,,L,001-15.11.2017 Synology,,A7BF-1511250573,552000.00,0.00,0.00,Non VAT,Tax,-552000.00,0.00,1,2017-11-20,,,0
Invoice,2017-11-20,AS007004,Seven X Lanka (Pvt) Ltd,Item,"S/N  Z5231QHR,  Z5228XZC",Taxable Sales,1,0,,L,001-15.11.2017 Synology,,A7BF-1511250573,552000.00,0.00,0.00,Non VAT,Tax,-552000.00,0.00,1,2017-11-20,,,0
Invoice,2017-11-20,AS007004,Seven X Lanka (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,L,001-15.11.2017 Synology,,A7BF-1511250573,552000.00,0.00,0.00,Non VAT,Tax,-552000.00,0.00,1,2017-11-20,,,0
Invoice,2017-11-20,AS007004,Seven X Lanka (Pvt) Ltd,Item,Warranty 3 Years on NAS and Hard Drives,Taxable Sales,1,0,,L,001-15.11.2017 Synology,,A7BF-1511250573,552000.00,0.00,0.00,Non VAT,Tax,-552000.00,0.00,1,2017-11-20,,,0
Invoice,2017-11-20,AS007005,MUSLIM AID,Item,CPU Repair Charges,Taxable Sales,1,0,,AS,,,A7E6-1511428957,20000.00,375.00,15.00,VAT15%,...,-20375.00,0.00,1,2017-11-20,,Due on receipt,0
Invoice,2017-11-20,AS007005,MUSLIM AID,Item,Item,Taxable Sales,1,0,,AS,,,A7E6-1511428957,20000.00,375.00,15.00,VAT15%,...,-20375.00,0.00,1,2017-11-20,,Due on receipt,0
Invoice,2017-11-20,AS007005,MUSLIM AID,Accs,Power Supply -450W,...,1,7500.00,,AS,,,A7E6-1511428957,20000.00,375.00,15.00,VAT15%,...,-20375.00,0.00,1,2017-11-20,,Due on receipt,7500.00
Invoice,2017-11-20,AS007005,MUSLIM AID,Item,S/N 1172900091,Taxable Sales,1,0,,AS,,,A7E6-1511428957,20000.00,375.00,15.00,VAT15%,...,-20375.00,0.00,1,2017-11-20,,Due on receipt,0
Invoice,2017-11-20,AS007005,MUSLIM AID,Item,Item,Taxable Sales,1,0,,AS,,,A7E6-1511428957,20000.00,375.00,15.00,VAT15%,...,-20375.00,0.00,1,2017-11-20,,Due on receipt,0
Invoice,2017-11-20,AS007005,MUSLIM AID,Accs,Motherboard i3 3220,...,1,10000.00,,AS,,,A7E6-1511428957,20000.00,375.00,15.00,VAT15%,...,-20375.00,0.00,1,2017-11-20,,Due on receipt,10000.00
Invoice,2017-11-20,AS007005,MUSLIM AID,Item,S/N ECA86BFCBDB4(084634),Taxable Sales,1,0,,AS,,,A7E6-1511428957,20000.00,375.00,15.00,VAT15%,...,-20375.00,0.00,1,2017-11-20,,Due on receipt,0
Invoice,2017-11-20,AS007005,MUSLIM AID,Item,Item,Taxable Sales,1,0,,AS,,,A7E6-1511428957,20000.00,375.00,15.00,VAT15%,...,-20375.00,0.00,1,2017-11-20,,Due on receipt,0
Invoice,2017-11-20,AS007005,MUSLIM AID,Item,Warranty 1 Year on Motherboard & power supply,Taxable Sales,1,0,,AS,,,A7E6-1511428957,20000.00,375.00,15.00,VAT15%,...,-20375.00,0.00,1,2017-11-20,,Due on receipt,0
Invoice,2017-11-20,AS007005,MUSLIM AID,Item,Item,Taxable Sales,1,0,,AS,,,A7E6-1511428957,20000.00,375.00,15.00,VAT15%,...,-20375.00,0.00,1,2017-11-20,,Due on receipt,0
Invoice,2017-11-20,AS007005,MUSLIM AID,Labour Charges,Repair Charges,VAT,1,2500.00,,AS,,,A7E6-1511428957,20000.00,375.00,15.00,VAT15%,...,-20375.00,0.00,1,2017-11-20,,Due on receipt,2500.00
Invoice,2017-11-24,AS007006,Hiran Wickramanayake,Item,Item,Taxable Sales,1,0,,AS,,,A7FD-1511524077,39700.00,0.00,0.00,Non VAT,...,-39700.00,0.00,1,2017-11-24,2017-11-24,Due on receipt,0
Invoice,2017-11-24,AS007006,Hiran Wickramanayake,Hard Drives,Western Digital (WD RED) Hard Drive 4TB,...,1,29700.00,,AS,,,A7FD-1511524077,39700.00,0.00,0.00,Non VAT,...,-39700.00,0.00,1,2017-11-24,2017-11-24,Due on receipt,29700.00
Invoice,2017-11-24,AS007006,Hiran Wickramanayake,Item,S/N WCC7K5CD6F0Y,Taxable Sales,1,0,,AS,,,A7FD-1511524077,39700.00,0.00,0.00,Non VAT,...,-39700.00,0.00,1,2017-11-24,2017-11-24,Due on receipt,0
Invoice,2017-11-24,AS007006,Hiran Wickramanayake,Item,Item,Taxable Sales,1,0,,AS,,,A7FD-1511524077,39700.00,0.00,0.00,Non VAT,...,-39700.00,0.00,1,2017-11-24,2017-11-24,Due on receipt,0
Invoice,2017-11-24,AS007006,Hiran Wickramanayake,Item,Warranty 3 Years on Hard Drive,Taxable Sales,1,0,,AS,,,A7FD-1511524077,39700.00,0.00,0.00,Non VAT,...,-39700.00,0.00,1,2017-11-24,2017-11-24,Due on receipt,0
Invoice,2017-11-24,AS007006,Hiran Wickramanayake,Item,Item,Taxable Sales,1,0,,AS,,,A7FD-1511524077,39700.00,0.00,0.00,Non VAT,...,-39700.00,0.00,1,2017-11-24,2017-11-24,Due on receipt,0
Invoice,2017-11-24,AS007006,Hiran Wickramanayake,Accs,Hard Drive Recovery Charges,...,1,50000.00,,AS,,,A7FD-1511524077,39700.00,0.00,0.00,Non VAT,...,-39700.00,0.00,1,2017-11-24,2017-11-24,Due on receipt,50000.00
Invoice,2017-11-24,AS007006,Hiran Wickramanayake,Item,Item,Taxable Sales,1,0,,AS,,,A7FD-1511524077,39700.00,0.00,0.00,Non VAT,...,-39700.00,0.00,1,2017-11-24,2017-11-24,Due on receipt,0
Invoice,2017-11-24,AS007006,Hiran Wickramanayake,Discount, Special  Discount,...,1,-40000.00,,AS,,,A7FD-1511524077,39700.00,0.00,0.00,Non VAT,...,-39700.00,0.00,1,2017-11-24,2017-11-24,Due on receipt,-40000.00
Invoice,2017-11-25,AS007007,Miami Exports(Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,MEL17GPP04797,,A818-1511583970,101955.00,0.00,0.00,Non VAT,Tax,-101955.00,0.00,1,2017-11-25,2017-11-25,,0
Invoice,2017-11-25,AS007007,Miami Exports(Pvt) Ltd,HardDrive:4 TB NAS HDD,4 TB NAS Hard Drive,Non,3,101955.00,HardDrive,A,MEL17GPP04797,,A818-1511583970,101955.00,0.00,0.00,Non VAT,Tax,-101955.00,0.00,1,2017-11-25,2017-11-25,,33985.00
Invoice,2017-11-25,AS007007,Miami Exports(Pvt) Ltd,Item,"S/N  ZDH1VANV
         ZDH2BY0P
        ZDH2BYF0",Taxable Sales,1,0,,A,MEL17GPP04797,,A818-1511583970,101955.00,0.00,0.00,Non VAT,Tax,-101955.00,0.00,1,2017-11-25,2017-11-25,,0
Invoice,2017-11-25,AS007007,Miami Exports(Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,MEL17GPP04797,,A818-1511583970,101955.00,0.00,0.00,Non VAT,Tax,-101955.00,0.00,1,2017-11-25,2017-11-25,,0
Invoice,2017-11-25,AS007007,Miami Exports(Pvt) Ltd,Item,Warranty 3 Years on Hard Drive,Taxable Sales,1,0,,A,MEL17GPP04797,,A818-1511583970,101955.00,0.00,0.00,Non VAT,Tax,-101955.00,0.00,1,2017-11-25,2017-11-25,,0
Invoice,2017-11-25,AS007008,Liyakta Office Systems (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,L,15/01/9318,,A828-1511589322,60000.00,0.00,0.00,Non VAT,Tax,-60000.00,0.00,1,2017-11-25,2017-11-25,,0
Invoice,2017-11-25,AS007008,Liyakta Office Systems (Pvt) Ltd,Sy-Old:DS216,Synology NAS DS216 2 Bay NAS,Non,1,60000.00,Sy-Old,L,15/01/9318,,A828-1511589322,60000.00,0.00,0.00,Non VAT,Tax,-60000.00,0.00,1,2017-11-25,2017-11-25,,60000.00
Invoice,2017-11-25,AS007008,Liyakta Office Systems (Pvt) Ltd,Item,"S/N 1730NON322302
",Taxable Sales,1,0,,L,15/01/9318,,A828-1511589322,60000.00,0.00,0.00,Non VAT,Tax,-60000.00,0.00,1,2017-11-25,2017-11-25,,0
Invoice,2017-11-25,AS007008,Liyakta Office Systems (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,L,15/01/9318,,A828-1511589322,60000.00,0.00,0.00,Non VAT,Tax,-60000.00,0.00,1,2017-11-25,2017-11-25,,0
Invoice,2017-11-25,AS007008,Liyakta Office Systems (Pvt) Ltd,Item,Warranty 2 Years on NAS Unit,Taxable Sales,1,0,,L,15/01/9318,,A828-1511589322,60000.00,0.00,0.00,Non VAT,Tax,-60000.00,0.00,1,2017-11-25,2017-11-25,,0
Invoice,2017-11-27,AS007009,American Premium Water Systems (Pvt)Ltd,Item,Item,Taxable Sales,1,0,,A,34036,,A835-1511771435,530000.00,79500.00,15.00,VAT15%,Tax,-609500.00,0.00,1,2017-11-27,2017-11-27,,0
Invoice,2017-11-27,AS007009,American Premium Water Systems (Pvt)Ltd,Drtk:Vigor3900,"Draytek Vigor 3900 Security Appliance
Quad Wan",Tax,2,494000.00,Drtk,A,34036,,A835-1511771435,530000.00,79500.00,15.00,VAT15%,Tax,-609500.00,0.00,1,2017-11-27,2017-11-27,,247000.00
Invoice,2017-11-27,AS007009,American Premium Water Systems (Pvt)Ltd,Item,"S/N 168003072862		
S/N 168003072860		
",Taxable Sales,1,0,,A,34036,,A835-1511771435,530000.00,79500.00,15.00,VAT15%,Tax,-609500.00,0.00,1,2017-11-27,2017-11-27,,0
Invoice,2017-11-27,AS007009,American Premium Water Systems (Pvt)Ltd,Item,"Warranty 2 Years on Dray Tek Unit
",Taxable Sales,1,0,,A,34036,,A835-1511771435,530000.00,79500.00,15.00,VAT15%,Tax,-609500.00,0.00,1,2017-11-27,2017-11-27,,0
Invoice,2017-11-27,AS007009,American Premium Water Systems (Pvt)Ltd,Labour Charges,Configuration Charges,VAT,1,60000.00,,A,34036,,A835-1511771435,530000.00,79500.00,15.00,VAT15%,Tax,-609500.00,0.00,1,2017-11-27,2017-11-27,,60000.00
Invoice,2017-11-27,AS007009,American Premium Water Systems (Pvt)Ltd,Item,Item,Taxable Sales,1,0,,A,34036,,A835-1511771435,530000.00,79500.00,15.00,VAT15%,Tax,-609500.00,0.00,1,2017-11-27,2017-11-27,,0
Invoice,2017-11-27,AS007009,American Premium Water Systems (Pvt)Ltd,Discount,Discount,Tax,1,-24000.00,,A,34036,,A835-1511771435,530000.00,79500.00,15.00,VAT15%,Tax,-609500.00,0.00,1,2017-11-27,2017-11-27,,-24000.00
Invoice,2017-11-28,AS007010,KAMINSKI. C/o STATESMAN HATS (PVT) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,A84F-1511855655,46900.00,7035.00,15.00,VAT15%,Tax,-53935.00,0.00,1,2017-11-28,2017-11-28,Due on receipt,0
Invoice,2017-11-28,AS007010,KAMINSKI. C/o STATESMAN HATS (PVT) LTD.,Broadband,Dual Internet Connectivity,VAT,1,42900.00,,AS,,,A84F-1511855655,46900.00,7035.00,15.00,VAT15%,Tax,-53935.00,0.00,1,2017-11-28,2017-11-28,Due on receipt,42900.00
Invoice,2017-11-28,AS007010,KAMINSKI. C/o STATESMAN HATS (PVT) LTD.,Item,01st October 2017 To 31st October 2017,Taxable Sales,1,0,,AS,,,A84F-1511855655,46900.00,7035.00,15.00,VAT15%,Tax,-53935.00,0.00,1,2017-11-28,2017-11-28,Due on receipt,0
Invoice,2017-11-28,AS007010,KAMINSKI. C/o STATESMAN HATS (PVT) LTD.,Item,US $ 275 X 156,Taxable Sales,1,0,,AS,,,A84F-1511855655,46900.00,7035.00,15.00,VAT15%,Tax,-53935.00,0.00,1,2017-11-28,2017-11-28,Due on receipt,0
Invoice,2017-11-28,AS007010,KAMINSKI. C/o STATESMAN HATS (PVT) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,A84F-1511855655,46900.00,7035.00,15.00,VAT15%,Tax,-53935.00,0.00,1,2017-11-28,2017-11-28,Due on receipt,0
Invoice,2017-11-28,AS007010,KAMINSKI. C/o STATESMAN HATS (PVT) LTD.,HSTIP,Fixed IP,VAT,1,4000.00,,AS,,,A84F-1511855655,46900.00,7035.00,15.00,VAT15%,Tax,-53935.00,0.00,1,2017-11-28,2017-11-28,Due on receipt,4000.00
Invoice,2017-11-29,AS007011,Barclays Computers (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,,,A85D-1511925671,29400.00,0.00,0.00,Non VAT,...,-29400.00,0.00,1,2017-11-29,2017-11-29,,0
Invoice,2017-11-29,AS007011,Barclays Computers (Pvt) Ltd,Sy-Old:DS216se,Synology DS216se 2 Bay NAS,...,1,29400.00,Sy-Old,A,,,A85D-1511925671,29400.00,0.00,0.00,Non VAT,...,-29400.00,0.00,1,2017-11-29,2017-11-29,,29400.00
Invoice,2017-11-29,AS007011,Barclays Computers (Pvt) Ltd,Item,S/N 17A0NDN922400,Taxable Sales,1,0,,A,,,A85D-1511925671,29400.00,0.00,0.00,Non VAT,...,-29400.00,0.00,1,2017-11-29,2017-11-29,,0
Invoice,2017-11-29,AS007011,Barclays Computers (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,,,A85D-1511925671,29400.00,0.00,0.00,Non VAT,...,-29400.00,0.00,1,2017-11-29,2017-11-29,,0
Invoice,2017-11-29,AS007011,Barclays Computers (Pvt) Ltd,Item,Warranty 2 Years on NAS Unit,Taxable Sales,1,0,,A,,,A85D-1511925671,29400.00,0.00,0.00,Non VAT,...,-29400.00,0.00,1,2017-11-29,2017-11-29,,0
Invoice,2017-11-29,AS007012,Gennext (Pvt)Ltd,Item,Item,Taxable Sales,1,0,,AS,,,A865-1511945243,4500.00,0.00,0.00,Non VAT,...,-4500.00,0.00,1,2017-11-29,2017-11-29,,0
Invoice,2017-11-29,AS007012,Gennext (Pvt)Ltd,Accs,16GB MSATA SSD,...,1,4500.00,,AS,,,A865-1511945243,4500.00,0.00,0.00,Non VAT,...,-4500.00,0.00,1,2017-11-29,2017-11-29,,4500.00
Invoice,2017-11-29,AS007012,Gennext (Pvt)Ltd,Item,Item,Taxable Sales,1,0,,AS,,,A865-1511945243,4500.00,0.00,0.00,Non VAT,...,-4500.00,0.00,1,2017-11-29,2017-11-29,,0
Invoice,2017-11-29,AS007012,Gennext (Pvt)Ltd,Item,Warranty 1 Year,Taxable Sales,1,0,,AS,,,A865-1511945243,4500.00,0.00,0.00,Non VAT,...,-4500.00,0.00,1,2017-11-29,2017-11-29,,0
Invoice,2017-12-04,AS007013,Amana Holdings,Item,Item,Taxable Sales,1,0,,AS,ACL00117,,A86C-1512025384,22000.00,600.00,15.00,VAT15%,Tax,0.00,22600.00,0,2017-11-29,2017-12-04,,0
Invoice,2017-12-04,AS007013,Amana Holdings,HardDrive:2 TB Standard HDD,2 TB Standard Hard Drive,Non,1,18000.00,HardDrive,AS,ACL00117,,A86C-1512025384,22000.00,600.00,15.00,VAT15%,Tax,0.00,22600.00,0,2017-11-29,2017-12-04,,18000.00
Invoice,2017-12-04,AS007013,Amana Holdings,Item,S/N Z4Z8DLP6,Taxable Sales,1,0,,AS,ACL00117,,A86C-1512025384,22000.00,600.00,15.00,VAT15%,Tax,0.00,22600.00,0,2017-11-29,2017-12-04,,0
Invoice,2017-12-04,AS007013,Amana Holdings,Item,Item,Taxable Sales,1,0,,AS,ACL00117,,A86C-1512025384,22000.00,600.00,15.00,VAT15%,Tax,0.00,22600.00,0,2017-11-29,2017-12-04,,0
Invoice,2017-12-04,AS007013,Amana Holdings,Accs,Labour Charges,VAT,1,4000.00,,AS,ACL00117,,A86C-1512025384,22000.00,600.00,15.00,VAT15%,Tax,0.00,22600.00,0,2017-11-29,2017-12-04,,4000.00
Invoice,2017-12-04,AS007013,Amana Holdings,Item,,Taxable Sales,1,0,,AS,ACL00117,,A86C-1512025384,22000.00,600.00,15.00,VAT15%,Tax,0.00,22600.00,0,2017-11-29,2017-12-04,,0
Invoice,2017-12-04,AS007013,Amana Holdings,Item,Warranty 2 Years on Hard Drive,Taxable Sales,1,0,,AS,ACL00117,,A86C-1512025384,22000.00,600.00,15.00,VAT15%,Tax,0.00,22600.00,0,2017-11-29,2017-12-04,,0
Invoice,2017-12-04,AS007014,Survey Department,Sy:RS3617RPxs,"Synology NAS RS3617RPxs  12 Bay NAS 
S/N 1790NTN289900

2U Railing Kit  
16GB RAM 
One Port 10G Card",Non,1,946500.00,Sy,AD,,,A882-1512358323,1190500.00,0.00,0.00,Non VAT,Tax,-1190500.00,0.00,1,2017-12-04,2017-12-04,,946500.00
Invoice,2017-12-04,AS007014,Survey Department,Item,Item,Taxable Sales,1,0,,AD,,,A882-1512358323,1190500.00,0.00,0.00,Non VAT,Tax,-1190500.00,0.00,1,2017-12-04,2017-12-04,,0
Invoice,2017-12-04,AS007014,Survey Department,Hard Drives,4TB Seagate Enterprise Hard Drives,Non,4,244000.00,,AD,,,A882-1512358323,1190500.00,0.00,0.00,Non VAT,Tax,-1190500.00,0.00,1,2017-12-04,2017-12-04,,61000.00
Invoice,2017-12-04,AS007014,Survey Department,Item,"S/N  ZC12RF2Y,   ZC12PNH9
S/N  ZC12S4HV,  ZC13E3RC
",Taxable Sales,1,0,,AD,,,A882-1512358323,1190500.00,0.00,0.00,Non VAT,Tax,-1190500.00,0.00,1,2017-12-04,2017-12-04,,0
